accepted,actor_loss,alpha,critic_loss_1,critic_loss_2,elapsed_seconds,energy,entropy,environment_step,episode_id,episode_step,fallback,fallback_reason,gradient_norm,mission_phase,q_value_exec,reward,zonotope_volume
0,,,,,0.006911428004968911,29.9879676,,1,0,1,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.01020132358994201,
0,,,,,0.012751636008033529,29.9758992,,2,0,2,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.01133557945106046,
1,,,,,0.018872452987125143,29.96381885171374,,3,0,3,0,,,OUTBOUND,,0.00277878852558366,
0,,,,,0.02485000598244369,29.951703599247256,,4,0,4,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,0.010486996024661077,
0,,,,,0.030856772005790845,29.93955788404995,,5,0,5,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.007756898276257111,
0,,,,,0.12777756599825807,29.92738070813235,,6,0,6,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.030704437818902374,
0,,,,,0.13383409698144533,29.915171172242257,,7,0,7,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.06027351358434127,
0,,,,,0.1398090340080671,29.902928483480657,,8,0,8,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.0981306375656582,
0,,,,,0.14652104198466986,29.890655359156778,,9,0,9,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.14490092733255008,
1,,,,,0.1555867790011689,29.87834046530954,,10,0,10,0,,,OUTBOUND,,-0.16369807482156223,
0,,,,,0.1652590179874096,29.86607417557908,,11,0,11,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.17727561084132612,
1,,,,,0.17444845699355938,29.853798190617567,,12,0,12,0,,,OUTBOUND,,-0.20535007480040396,
0,,,,,0.1830778569856193,29.841510989977653,,13,0,13,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.24135630294829533,
0,,,,,0.18876634299522266,29.829206436379415,,14,0,14,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.2735958141996974,
1,,,,,0.19844499800819904,29.81694496578424,,15,0,15,0,,,OUTBOUND,,-0.2859125470878475,
1,,,,,0.20591812298516743,29.804657325753226,,16,0,16,0,,,OUTBOUND,,-0.3072791680900654,
0,,,,,0.21155393600929528,29.792378583229883,,17,0,17,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.3352410721774495,
0,,,,,0.30632232400239445,29.780070529707736,,18,0,18,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.38475795393145495,
0,,,,,0.31254549298319034,29.767744347865843,,19,0,19,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.39863499893085474,
0,,,,,0.31872705699061044,29.755452656400223,,20,0,20,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.3711046639896361,
